Hugo_Symbol,Log2FC,T_Paired,P_Paired,T_Independent,P_Independent,Is_DEG_Paired,Is_DEG_Indep,Alignment_Category
VPS13A,-0.08222205141794503,0.8519647009585027,0.3983785734452176,0.7153324015706416,0.4761044762770326,False,False,Neither
VDAC2,0.7794230595767204,-7.482388120278122,1.191391464306031e-09,-7.160684137338902,1.4926866454264816e-10,True,True,Both (Concordant)
METTL21C,-2.008303808575941,5.030662470453624,6.963211424121061e-06,5.078691589297602,1.8137393344289718e-06,True,True,Both (Concordant)
BNIPL,-0.09442431163078717,0.4124896448091039,0.6817798114015083,0.42696791341832996,0.6703392686183398,False,False,Neither
FOXD4,-0.6118902518761106,2.5475406487896373,0.014036990211412892,2.543615064908579,0.012534531024452898,True,True,Both (Concordant)
CHMP2A,-0.14794208276013965,2.8427774654057947,0.006503329886614508,2.6054911040433564,0.01060362782533686,False,False,Neither
GOLGA8Q,-0.808419481200071,3.8159517363506485,0.0003811150683845143,3.544387847637729,0.0006049318549657128,True,True,Both (Concordant)
HSFX1,0.07898949041696282,-0.20171751320234374,0.8409726804457085,-0.22212888964347582,0.8246758022433284,False,False,Neither
PDPR,0.07204381985206376,-0.57057488312455,0.5708952639020698,-0.531381321467302,0.5963569522095542,False,False,Neither
PSMA2,0.6009567445867416,-4.903980937993729,1.0744773297338641e-05,-5.31564999923252,6.684001223263864e-07,True,True,Both (Concordant)
AMY1C,-1.9211238700291198,7.069003470837577,5.186857674157241e-09,6.109810871003115,2.0227438309753156e-08,True,True,Both (Concordant)
GDF5,-1.4510367848256511,3.7984934622445072,0.000402406082562861,3.99958183014006,0.0001231841881019986,True,True,Both (Concordant)
DKK3,-0.8309679107261417,6.914208381630265,9.008653736420842e-09,6.433470582347419,4.591353702691067e-09,True,True,Both (Concordant)
ATP7A,-0.3933154063019951,5.258518688418807,3.1695626213007263e-06,4.999157959343409,2.5223336456541487e-06,False,False,Neither
SLC6A19,3.079272769658408,-1.3069736257569387,0.1973221959942199,-1.312142576277907,0.1925371816635467,False,False,Neither
IKBKG,0.010339363862645784,-0.1158985798735202,0.9082066094972154,-0.11221585780941369,0.9108817874283319,False,False,Neither
ADAM19,0.48012804690762245,-2.2631496771585358,0.02809183696631446,-2.196947052572485,0.030380990207592645,False,False,Neither
TRAPPC3,0.1015143022713745,-1.5588629896725288,0.12546485622144746,-1.6032104961450222,0.11210647917321946,False,False,Neither
HLA-DQB2,-1.3919408467474192,6.119281490650908,1.5323937324086172e-07,5.4731020632388265,3.400892814493742e-07,True,True,Both (Concordant)
HOXC8,4.426599342455966,-7.815536152918648,3.661267274842002e-10,-7.805277035928741,6.587286165307171e-12,True,True,Both (Concordant)
ZC3HAV1L,1.8365315945406024,-8.771570083442718,1.2945471068347898e-11,-8.703858427074904,7.81473061355643e-14,True,True,Both (Concordant)
MS4A4E,-0.4557818649033224,2.3829774057387354,0.021095395920871878,2.2641175423771425,0.025770740229620687,False,False,Neither
KNSTRN,1.8084679071705907,-12.9217931097875,2.1138182906548284e-17,-12.872320594734658,8.700311213334499e-23,True,True,Both (Concordant)
EHMT1,0.27877920696772773,-2.744380345789664,0.008448988787156667,-2.8939579226035037,0.004688905073192025,False,False,Neither
SGMS1,-1.0099003900155314,16.27813730158886,2.1168557027588693e-21,14.48641150195201,4.2409465800478815e-26,True,True,Both (Concordant)
CTB-102L5.4,0.49418582193539873,-2.1350280375744597,0.0377844851202705,-1.9077531258979112,0.05935066456674859,False,False,Neither
CFL1,0.15564256487824552,-2.914727256265696,0.00535320174204507,-2.7290773563783453,0.007529447358201754,False,False,Neither
TMPRSS9,0.4974711817605508,-1.1052014625293198,0.2744695754072789,-1.0886078920710938,0.27899670585203007,False,False,Neither
ZNF844,-1.217586805782084,8.725730811161064,1.5168127690726862e-11,8.474428151515035,2.440572740564423e-13,True,True,Both (Concordant)
MYBPHL,-3.3235055715323956,15.606643775748928,1.202274585692504e-20,14.127408715829622,2.254681624808799e-25,True,True,Both (Concordant)
ZNF181,-0.4195490277657867,3.705570767198335,0.0005364220924326327,3.7894423071980317,0.0002607697278581848,False,False,Neither
HIST1H1T,0.8818301523100345,-1.8665359888750963,0.0679564158882086,-1.5654868333689698,0.12069230383931405,False,False,Neither
WDR41,-0.060890250815522406,0.8044513824186166,0.42502229758075755,0.8256496323798775,0.4110083041430505,False,False,Neither
MAP1LC3B,-0.7971033785982401,16.436006344784055,1.4173506374656546e-21,15.389968630551767,6.775930035808504e-28,True,True,Both (Concordant)
CST2,0.850409667068622,-1.887032815519392,0.06508739582193697,-1.8829501767339842,0.06267291728730998,False,False,Neither
LMO7,-2.600837900741927,16.694552218368898,7.390591160833325e-22,17.49130185342424,6.674710421263751e-32,True,True,Both (Concordant)
TFAP2A,5.132058615605397,-10.727934880717726,1.8555697467446964e-14,-10.769963134219728,2.6013283001299237e-18,True,True,Both (Concordant)
RAB4B,-0.5382178664485516,6.784286832852848,1.4321726300150854e-08,6.563284644744323,2.51310271790302e-09,False,False,Neither
C7orf43,0.3780277096192784,-4.113945694934942,0.00014828018728056162,-3.6534516107917274,0.0004178462121312091,False,False,Neither
APIP,-0.7638725820797245,9.996983336749901,2.0334260618391013e-13,8.769847136438605,5.628558640407265e-14,True,True,Both (Concordant)
ADAM20,0.6176901802160489,-2.284895478955629,0.026686352574559875,-2.3202977416198505,0.022398666369978386,True,True,Both (Concordant)
KIAA0368,0.04227819246498878,-0.6141037748400839,0.5419876184941333,-0.6504170274286722,0.5169448262954236,False,False,Neither
SRD5A1,2.530057534477377,-11.281482754029383,3.1655669204657443e-15,-11.15652362687411,3.8188614994206076e-19,True,True,Both (Concordant)
NPIPB3,-0.28052560088871614,2.8219736723725166,0.006876308797901849,2.1157419734182383,0.03690157406106603,False,False,Neither
NUFIP2,0.4419504860908147,-4.4351981402935206,5.197518207625737e-05,-4.344394147358549,3.4109230531360496e-05,False,False,Neither
SUPT3H,0.6129065775019557,-4.963447347089495,8.7684534422312e-06,-4.66935061763085,9.60845120560303e-06,True,True,Both (Concordant)
CREB3L1,-1.2037324039701902,7.303344685753839,2.25125735788065e-09,7.511504924762187,2.7531618375661498e-11,True,True,Both (Concordant)
FAM109A,-0.8637806863211664,8.518080150627798,3.1169586143296505e-11,8.597463909405496,1.32573417655882e-13,True,True,Both (Concordant)
GLDN,-3.028514499624674,12.041664639593575,2.9756250084510283e-16,12.029536366287706,5.1930689593428656e-21,True,True,Both (Concordant)
DUSP18,-0.6978477734312,6.190238100323969,1.1907084879327887e-07,6.22203036385894,1.2136756104610615e-08,True,True,Both (Concordant)
SCUBE1,-3.1278370632478456,9.934405560515058,2.5035609520539705e-13,9.230694975422699,5.657916447418919e-15,True,True,Both (Concordant)
INMT,-4.700997650005433,15.807254302000104,7.118165664175903e-21,16.142658013186843,2.3332515637105966e-29,True,True,Both (Concordant)
KRT28,2.3532679317092766,-0.8359903826877987,0.40721855939145296,-0.8385228591022535,0.40377772820802427,False,False,Neither
FAM71A,-4.723491289796264,3.5434846599920675,0.0008787117015454007,3.539596957901474,0.0006147407309465199,True,True,Both (Concordant)
BLK,-1.0792611234985519,1.4622335818598913,0.15006172260584213,1.4901997451741105,0.13938329533048988,False,False,Neither
ADAMTSL5,1.5065612341357308,-6.259672065093994,9.300311239577422e-08,-6.264628331015733,9.988074649450939e-09,True,True,Both (Concordant)
MRGBP,1.4351663408552415,-13.882719263401729,1.3179146959438321e-18,-13.756377460971676,1.287791063274409e-24,True,True,Both (Concordant)
METTL4,0.18644249058798024,-2.3983053645845347,0.020323720095651136,-2.312907958898395,0.02281874154967547,False,False,Neither
POFUT2,0.062448296780494,-0.8028534972117917,0.42593661424519036,-0.6932412071335319,0.4897979310649814,False,False,Neither
CBWD7,0.781830651832416,-2.9263324857175848,0.005186465358037221,-3.082173679855354,0.0026684899764558285,True,True,Both (Concordant)
ASRGL1,-1.0076570036573635,4.108171991962523,0.00015105873941643642,4.019296128634526,0.00011466608003657671,True,True,Both (Concordant)
TMEM136,-0.12519474754587115,0.978852882957767,0.332460963604673,0.9941049519512369,0.3226200183328786,False,False,Neither
BIRC5,4.305266191167203,-14.485151269435775,2.452492896291908e-19,-14.683823402049201,1.703261444965051e-26,True,True,Both (Concordant)
ZNF609,-0.039172395986376084,0.40279499384342493,0.6888510781323717,0.43741713465185006,0.6627713126177605,False,False,Neither
SMCO3,-2.239590509614466,7.93635851311276,2.3905651871116586e-10,8.25841900451288,7.105133377243173e-13,True,True,Both (Concordant)
CYP4V2,-1.7686778673043584,17.444373898062757,1.1635480251677092e-22,15.633644433276833,2.2592178124308452e-28,True,True,Both (Concordant)
SAMD4B,0.8080172397288247,-5.180774603687914,4.149754033785057e-06,-5.075170834085784,1.840518191474889e-06,True,True,Both (Concordant)
DLG2,-0.1505721777041707,0.7402944295814649,0.4626539401828575,0.7707111428088427,0.44273228910577633,False,False,Neither
RNF13,-0.461028548315497,4.742435845779417,1.859891017141158e-05,4.775579968262811,6.279615991592774e-06,False,False,Neither
EIF2AK4,0.14789294368698405,-1.8773856562733713,0.06642466194431063,-1.8413375335770275,0.06859700875048517,False,False,Neither
HMG20A,-0.4672136235904145,7.45370457931312,1.3191374566814303e-09,7.564016083296704,2.1340260493564098e-11,False,False,Neither
CSK,0.3237033519850976,-4.037456106660713,0.0001894650239014995,-3.72711621202706,0.00032411484579295577,False,False,Neither
ATP6V0E1,-0.6203575009811729,7.900137051217484,2.7161724084433453e-10,8.644196994321586,1.0511618304379581e-13,True,True,Both (Concordant)
RHOJ,-2.591539232938269,14.096215695416312,7.225846115929207e-19,13.988502384895357,4.321143929459103e-25,True,True,Both (Concordant)
CCKBR,3.8485656696731456,-2.3182500133628543,0.02465205944416099,-2.322846923256642,0.022255348788505408,True,True,Both (Concordant)
THAP10,0.2104073856492736,-1.6410512240568176,0.10719102297277654,-1.6135448299679287,0.10984176951719088,False,False,Neither
CLOCK,0.22286677010776665,-1.4954292348352944,0.14121562459597412,-1.4332675415436271,0.15496404075550366,False,False,Neither
BSND,1.8971793018180778,-1.7227805435916768,0.091234762771662,-1.6769107033297446,0.09674706088482042,False,False,Neither
RP11-1021N1.1,-0.01596538396025323,0.015341454259475227,0.9878220671977282,0.015930124072218582,0.9873225242218631,False,False,Neither
GLIPR1L2,-1.0324352565030872,7.552619607546198,9.285716593406837e-10,5.637678766766897,1.6617238839877948e-07,True,True,Both (Concordant)
FCHO1,0.14716159243285068,-0.7018441090577082,0.4860968322102531,-0.7203334999826011,0.47303432898509135,False,False,Neither
TIRAP,-0.3744726719687733,4.602315894477973,2.9800723181146954e-05,4.799807163274184,5.694868047138432e-06,False,False,Neither
ZNF709,-0.598186479412763,4.741700765042928,1.864517517550851e-05,4.303106881885873,3.991264193951356e-05,True,True,Both (Concordant)
CDH12,5.459245216075755,-2.239568940592592,0.029689878162410383,-2.2421856009427943,0.027203554332617785,True,True,Both (Concordant)
DNAH7,-2.2621080745842908,5.100665280728774,5.472459121134343e-06,4.834141304722457,4.95591976022502e-06,True,True,Both (Concordant)
ZNF395,0.07055046402637878,-0.5407265947499196,0.5911457524017119,-0.5726519565969277,0.5681918776932052,False,False,Neither
LY96,-0.822866166089275,5.768617683730189,5.307756220589244e-07,5.184645314561314,1.1640171517736643e-06,True,True,Both (Concordant)
C9orf91,0.12002008498603665,-1.068809963249503,0.2903925112331031,-0.9891764238453645,0.32501285785448064,False,False,Neither
HIST1H2AL,2.657666903345083,-5.740793192136446,5.855333528796466e-07,-5.756137657229316,9.864786190970209e-08,True,True,Both (Concordant)
CPLX4,0.6140927222889939,-1.5163225935590516,0.1358631226169246,-1.5818620369749639,0.11690321729380158,False,False,Neither
HEPH,-0.7707193212778264,5.286339695562384,2.877590097987386e-06,4.569797455705021,1.4244203651124121e-05,True,True,Both (Concordant)
TLR2,-1.3712413275092852,12.72361027936109,3.8012080835109233e-17,11.449964915787884,8.952219913993033e-20,True,True,Both (Concordant)
TYSND1,0.9375206268753995,-7.940341921024357,2.35724194704305e-10,-7.582896482151682,1.9470550993432635e-11,True,True,Both (Concordant)
PAK3,-0.4893765357931416,1.4418396165220182,0.15570884528836118,1.5318932388530437,0.12877065864760978,False,False,Neither
LRRC36,-4.60200043691125,11.009293930602357,7.515934648249143e-15,11.090342474399982,5.300799380914423e-19,True,True,Both (Concordant)
NDUFAF3,-0.6155827704828798,11.00353353813286,7.655523645853639e-15,9.156715881120753,8.18560206670113e-15,True,True,Both (Concordant)
GALNT1,0.8958499586340878,-6.232381223340207,1.024907961940733e-07,-6.196648043429589,1.3627556977303333e-08,True,True,Both (Concordant)
VRK3,-0.22150988846717573,3.0793532802930406,0.003395596556500759,3.12330425483536,0.002351668247705165,False,False,Neither
GAL3ST3,2.560754329876462,-1.6768007298092127,0.09995083189295531,-1.6951969373541758,0.09321327169446827,False,False,Neither
ATAD2,2.2334659104280816,-10.747269027625348,1.7432791414726396e-14,-10.867799688231923,1.5994908320736047e-18,True,True,Both (Concordant)
NDUFA4L2,2.0936171027994894,-6.1612926009846145,1.3198150109096712e-07,-6.1325316038029545,1.8245479932094176e-08,True,True,Both (Concordant)
TNFRSF14,-1.0100429102731558,10.073524580959388,1.5776820794029364e-13,8.41748093928661,3.235934672678638e-13,True,True,Both (Concordant)
WNT16,2.6662889632186815,-3.1774293853373345,0.002572746396031959,-3.215591154093348,0.0017637240942437252,True,True,Both (Concordant)
TBC1D3B,0.3044943963732016,-0.9146079553284707,0.364876417334635,-0.844719774846801,0.4003248139599751,False,False,Neither
CA5A,2.141355849245542,-2.1385907578676204,0.037479563857908696,-2.218513365462942,0.028827938957173168,True,True,Both (Concordant)
PCDHAC2,-2.4070374403065267,13.5508762294861,3.3916358842136544e-18,12.762983332085852,1.473266979767786e-22,True,True,Both (Concordant)
ZC3H12A,-0.8055737126783103,3.008399171799856,0.004138520281207919,2.9032983150681884,0.004562176499121784,True,True,Both (Concordant)
CRYBA1,-1.0879339952796074,2.1180500324060874,0.03926764219733642,2.0633312511992936,0.041725037311694184,True,True,Both (Concordant)
CPNE2,-0.6471202775898809,6.178383988936685,1.2419858907095018e-07,6.5642397935315895,2.501944335452431e-09,True,True,Both (Concordant)
GOLGA8J,-0.9489090662716227,3.910053974112752,0.0002837892308360085,3.610539989611416,0.0004837485077358004,True,True,Both (Concordant)
SEL1L3,-0.32801112180964337,2.602683089263728,0.012202951486268288,2.5652256961861344,0.011826876856596495,False,False,Neither
FSIP2,1.5732656402252096,-4.230678943698935,0.00010165487360202239,-4.243133704787699,5.006541018223436e-05,True,True,Both (Concordant)
UNK,0.42556748060973043,-5.147031233448901,4.663261363482678e-06,-4.867268343433076,4.3317686687512064e-06,False,False,Neither
TPO,2.8639249294466484,-2.9745255207064147,0.004544490705997485,-2.9920458676637405,0.003505947852185171,True,True,Both (Concordant)
SEC22C,-1.2479347639157181,19.85347537402486,4.447097004869453e-25,21.351093444801325,1.22941458165051e-38,True,True,Both (Concordant)
UROS,-0.11354520726650451,1.4362416076071216,0.15728767776771452,1.3814313216182708,0.17028790850028988,False,False,Neither
NTSR2,3.803915838090833,-2.0149644186895266,0.04941227572651427,-2.0198033621805185,0.04613370796857867,True,True,Both (Concordant)
GPSM2,1.563593850550693,-10.84248960690642,1.2827673166419851e-14,-10.525024279616105,8.80622730233139e-18,True,True,Both (Concordant)
ALPPL2,-1.6237518342757253,2.400065070146343,0.020236772814770165,2.4751397677161653,0.015034977128873816,True,True,Both (Concordant)
CEACAM8,-5.0135954602915165,4.749174054569805,1.8180032151524436e-05,4.702547699894881,8.417365567859268e-06,True,True,Both (Concordant)
C17orf67,-0.7096101800194926,5.241903890458884,3.357694344814878e-06,4.716293951082184,7.967269231675254e-06,True,True,Both (Concordant)
CMBL,0.595920604220615,-3.1519597864041105,0.002766215836298657,-2.95294851468231,0.003939847184880236,True,True,Both (Concordant)
CTD-2132N18.3,0.23023507361244513,-0.46759368444156973,0.6421481552780808,-0.4312229785056639,0.6672533372446987,False,False,Neither
SYN3,-0.655608583016766,1.6936537993863252,0.09667974799416773,1.6043130018058014,0.11186310362505596,False,False,Neither
ITPR3,-0.22369228786637177,2.0606395473853234,0.04466663805391494,2.2261855913969426,0.02829241984148508,False,False,Neither
FABP6,0.4351252926072209,-1.020155220680737,0.31266541731953573,-0.9602262947190119,0.33930448460921236,False,False,Neither
ZCWPW2,-1.4998603916674937,12.77039433859125,3.307983230431508e-17,11.927154319585163,8.570923679038955e-21,True,True,Both (Concordant)
PZP,-2.8278609490049864,7.729676257614042,4.959466344872495e-10,6.948915062443132,4.096631138577869e-10,True,True,Both (Concordant)
FAM159B,3.058458640035579,-2.4831940500987897,0.0164919506105835,-2.513446577651154,0.013586075939523379,True,True,Both (Concordant)
C17orf80,0.22981910543792816,-2.7318469274823394,0.008732144252729042,-2.840234231004629,0.0054827948836874,False,False,Neither
RNMT,0.4554467878755248,-6.557353333075885,3.2187544833760924e-08,-5.8823049660778945,5.631216496751741e-08,False,False,Neither
ADAMTS17,1.2601146416589564,-4.0556743839448215,0.00017875111720734902,-3.780802404540352,0.00026878745111283235,True,True,Both (Concordant)
MMP24,-3.0610300685531593,13.32439424569426,6.516412641401433e-18,13.312673248234857,1.0559074449247162e-23,True,True,Both (Concordant)
WIZ,0.5108715055047476,-6.887092000940582,9.923751068875063e-09,-6.341439813402484,7.020049088669451e-09,False,False,Neither
UCK1,-0.049741319459189165,0.6789828522867492,0.5003433931548308,0.6255772300431168,0.533046425556714,False,False,Neither
MAZ,1.0006773646643983,-11.331989442852969,2.6991223037773645e-15,-10.514769179145388,9.267993519521206e-18,True,True,Both (Concordant)
CEBPG,0.7307675329461948,-5.657872147989773,7.84235264588279e-07,-5.736514098314306,1.0758453068631352e-07,True,True,Both (Concordant)
FMR1,0.034659625901372886,-0.33807868290757404,0.736748148486092,-0.3300118277883504,0.7420954255060702,False,False,Neither
SYT6,1.3247251779643916,-3.6729302230764875,0.0005929614851274906,-3.8182263342181466,0.0002356694948113706,True,True,Both (Concordant)
CNPY1,5.518010503520241,-3.2089129805116827,0.002351202657112569,-3.211120762941762,0.001788708584022948,True,True,Both (Concordant)
TP53TG3D,1.6410579263031169,-4.349533897356758,6.893301758671445e-05,-4.166080221387861,6.679920775862723e-05,True,True,Both (Concordant)
UBR2,-0.46824346260625727,7.407695014125075,1.5533851833321627e-09,6.674488811253892,1.4947151325723355e-09,False,False,Neither
GNG7,-2.130227581786754,14.494569509768091,2.3896932449295927e-19,14.919879846133071,5.757370237768694e-27,True,True,Both (Concordant)
ZFHX4,2.1600629270169582,-3.3823690969430245,0.0014201013246184873,-3.3262855407859706,0.001239786380423446,True,True,Both (Concordant)
SNAPC3,-0.0248663813110156,0.24038226910941335,0.8110368073411779,0.25502999793526504,0.7992343706521747,False,False,Neither
CENPN,2.486413197873852,-10.80688709704657,1.43846576946787e-14,-10.910956496942484,1.2908569710818516e-18,True,True,Both (Concordant)
LCTL,1.7899872044439944,-6.37633503355452,6.137970290726866e-08,-6.4799369682541865,3.7022846161504483e-09,True,True,Both (Concordant)
TPTE,6.117210184644392,-1.6940401521910593,0.0966058063656665,-1.6942751219342311,0.0933888589174758,False,False,Neither
C17orf64,-0.6285039274144166,2.4928009397845967,0.016102295106808703,2.629508038336127,0.009929579858378647,True,True,Both (Concordant)
SLC2A12,1.0487544138272529,-2.322663386131427,0.024393526418356206,-2.3462990029922497,0.020974381732127265,True,True,Both (Concordant)
LGALS9B,-0.014012642563137407,0.02867319698548831,0.977241699620489,0.029940842290213234,0.9761751236797519,False,False,Neither
RP11-1C1.5,-0.9602394543819982,0.8234970795957521,0.41421554991976456,0.8286999460987766,0.40928799691549317,False,False,Neither
C10orf99,7.239478113589421,-4.750947451438812,1.8071337590826825e-05,-4.751345190656557,6.922729316260949e-06,True,True,Both (Concordant)
NEK1,-0.30517147926803684,2.864044682641024,0.006141498972658702,2.9429298173298313,0.004058739255405204,False,False,Neither
CCDC67,0.7461154361824694,-2.062961671617419,0.04443632766076825,-1.893827736589533,0.061197164064652684,True,False,Paired-Only
C12orf57,0.006593069784971476,-0.0528801600790901,0.9580423943711226,-0.05473883601499595,0.956457967702153,False,False,Neither
TTLL9,-1.9310000942581627,4.895858214337242,1.1046698777678859e-05,3.926279439145004,0.00016048192411453584,True,True,Both (Concordant)
SEMA6A,-1.0299878724514513,5.026201249131218,7.070743367668899e-06,5.233263504458675,9.481997719165841e-07,True,True,Both (Concordant)
FNIP2,-1.5753920136616741,14.065788764916894,7.8693240719010375e-19,14.290732975145204,1.0523375472556805e-25,True,True,Both (Concordant)
KRTCAP2,0.3104704122008598,-3.521504113565664,0.0009387804175734378,-3.501865384265268,0.0006974138859500078,False,False,Neither
SIAH2,1.618753335451443,-7.859387701911903,3.136113507694328e-10,-7.826830883864253,5.928372952709009e-12,True,True,Both (Concordant)
WNT10A,2.050191949718894,-3.4509760956041076,0.0011591116717508398,-3.418236239338201,0.0009195211679266377,True,True,Both (Concordant)
ATF6B,0.11748703977968163,-1.4652199577903975,0.14924847446045306,-1.537022438126009,0.12751032374363436,False,False,Neither
RP11-297M9.1,1.1724405993610951,-1.5300725361784735,0.13242961554112326,-1.3860758008899245,0.16886953803809024,False,False,Neither
LPCAT3,-0.3577503628318802,4.162733911157261,0.00012669953384831107,3.7020707171493688,0.00035348077474835004,False,False,Neither
RAB3D,0.4733976141795912,-3.5862758137308433,0.0007721407170469188,-3.3732869955518616,0.0010648797957201533,False,False,Neither
LIN28B,7.971846037449288,-1.9847315312618388,0.052788097466678,-1.9784942030612613,0.05068010007296773,False,False,Neither
LRRC28,0.4416332462037127,-4.075570597186031,0.000167721075863125,-4.288565828101371,4.217460516810687e-05,False,False,Neither
UBA2,0.9068380774167673,-7.564903793328653,8.889844984949607e-10,-7.692971658596159,1.1396464311312818e-11,True,True,Both (Concordant)
PSMC3,0.4110097118527238,-3.4682993472609853,0.0011008271198365586,-3.4664423574085834,0.0007844832592049101,False,False,Neither
CTC-260F20.3,0.36174672155171167,-2.9306267698425907,0.005126003254979834,-2.742511614560039,0.007249611830573564,False,False,Neither
C16orf45,-1.093730866229371,7.341770374727173,1.9636470318017228e-09,7.811258443193979,6.397454118622294e-12,True,True,Both (Concordant)
PLCE1,-1.8762869159386497,11.764150929343103,6.993546688360271e-16,11.763522729639998,1.9123763186661198e-20,True,True,Both (Concordant)
CNFN,5.062862078587416,-3.0300210226396427,0.0038973922504705666,-3.033594686716492,0.0030935455673948794,True,True,Both (Concordant)
IFFO2,0.9566841552031353,-4.030555982509125,0.00019368313317167757,-3.9713040939551307,0.00013646651078918102,True,True,Both (Concordant)
RGS20,3.5657974529019145,-5.818198349176548,4.455110291167786e-07,-5.794336221509567,8.329387011620529e-08,True,True,Both (Concordant)
UBAP2L,0.5361080409743584,-7.509782041145365,1.080994084822458e-09,-7.939440470853979,3.4150572076081336e-12,False,False,Neither
CCDC60,-1.1619058699610985,2.810402196584109,0.007092244506997788,2.5355824260181707,0.012807120553969844,True,True,Both (Concordant)
CTB-167G5.5,3.420458556106143,-1.0292911263285416,0.3083970318385011,-1.0317097787811194,0.30474754957148237,False,False,Neither
ORC6,3.5801681488209485,-11.229786524135399,3.7278486925957376e-15,-11.334988137100279,1.5794024474422273e-19,True,True,Both (Concordant)
BBS12,-0.7071518891255212,6.62215201118039,2.5543423458605358e-08,6.0296884602944845,2.9062672962261306e-08,True,True,Both (Concordant)
LRRTM2,-0.24791593532418796,0.7477579665728155,0.45817994099473286,0.6736507776561614,0.5021190967058581,False,False,Neither
RECQL,0.42207069517941836,-3.6110538374618004,0.0007162060920966055,-3.7744645164532713,0.0002748175201966958,False,False,Neither
ENPP3,-0.3267147117502261,0.6510972144699071,0.5180256437198932,0.6828616633641368,0.49630536510963147,False,False,Neither
CHMP1B,-0.12269273667832388,1.59154446270646,0.11791870157103478,1.542949240175066,0.12606615935859242,False,False,Neither
ANKRD23,0.9006090688457353,-5.714330836053091,6.428019954785655e-07,-4.787437361545368,5.986486721652495e-06,True,True,Both (Concordant)
PMS1,0.3912727388256144,-4.157174647865552,0.00012899545002154856,-3.6446634592743856,0.00043060785676960535,False,False,Neither
NMI,0.055100953718692856,-0.5359482785849469,0.5944189561146739,-0.5101612643531988,0.6110856084674023,False,False,Neither
CD320,0.25271910504300393,-1.9492840705676944,0.05699749461092195,-1.9885940997630558,0.04953470080012212,False,False,Neither
C11orf63,-1.0907869342239291,9.538336310003208,9.43862022150845e-13,9.824074103689062,2.915765512051322e-16,True,True,Both (Concordant)
CDY2B,-0.5545888516776374,0.5240445704916716,0.6026100506029061,0.47303975064038567,0.6372367434868287,False,False,Neither
NR4A2,-2.039016863001479,5.747063823134039,5.72722894359526e-07,5.583560847875365,2.1052731003395528e-07,True,True,Both (Concordant)
TPPP3,-2.749828261493823,9.107335932659746,4.081532053342923e-12,8.686808738408898,8.505867698343993e-14,True,True,Both (Concordant)
NAV2,-0.07825010168799058,0.45144541196479554,0.6536603760184156,0.47630245557084555,0.6349191284494663,False,False,Neither
ELOVL7,-0.30815937669191745,2.2092244127221323,0.03186454762398202,2.233400024544223,0.027796814649123,False,False,Neither
CTH,0.32593530646761953,-0.8402401328127403,0.40485510292057597,-0.8136638877731605,0.417810090988702,False,False,Neither
LZTFL1,-0.7147742479309468,8.319647322090944,6.225985223508339e-11,8.15638389818274,1.1753449585348146e-12,True,True,Both (Concordant)
C1orf111,-0.017305230427354528,0.05274998227303773,0.9581455857256592,0.05514707339608336,0.9561335662678945,False,False,Neither
NFYB,-0.27673311390824157,3.4091920292592284,0.0013120266774392588,3.3190205420351524,0.001269113045348111,False,False,Neither
CCDC6,-0.035798198092781744,0.35685195227186933,0.7227348654669402,0.37170966205130057,0.710911512770844,False,False,Neither
FAM204A,-0.41192252946996966,6.1553121834349325,1.3481803154667836e-07,5.9559893277105775,4.049076977141688e-08,False,False,Neither
HMGXB3,-0.08216565943811047,1.25145235188945,0.21671121340444155,1.2682343728024412,0.2077188470983971,False,False,Neither
SYT4,-5.332795392459459,1.7931028318349558,0.07912976569599996,1.7896646289913511,0.0765965617039046,False,False,Neither
NAGS,-0.5129377170235176,2.7418607754633766,0.008505222254623176,2.858696989902339,0.005197032306144575,False,False,Neither
GLP2R,-2.016691445120573,5.58483016196734,1.0138706228131822e-06,3.0280702553773033,0.0031456639804603452,True,True,Both (Concordant)
BEST3,3.6998887697628104,-1.7135301137074272,0.0929358336469209,-1.6940746884370923,0.09342707309231307,False,False,Neither
ZNF577,-0.8650701853658103,9.065106969242997,4.71624295114019e-12,7.595434913473329,1.831978311171004e-11,True,True,Both (Concordant)
FAM71C,-0.08608897671370938,0.10072321525507816,0.9201811891681138,0.10209992795793177,0.9188859774453382,False,False,Neither
DSG2,2.233713595210402,-9.967527722379245,2.2424445014118844e-13,-9.743927998343628,4.3526764627902234e-16,True,True,Both (Concordant)
LRCH3,0.4003497843028328,-3.4516182645184252,0.0011568995862184471,-3.6401727207041064,0.00043727082990687924,False,False,Neither
CABP4,-2.180137272519464,15.183150543526606,3.6903386769445904e-20,12.705191711597939,1.947132324663441e-22,True,True,Both (Concordant)
C15orf57,-0.6589099693510068,7.807151234054391,3.7713293058694554e-10,8.234709516983965,7.987371209959047e-13,True,True,Both (Concordant)
S100A3,-2.003766066844701,5.190303292963423,4.0151397271462255e-06,5.361349630301703,5.49913547340378e-07,True,True,Both (Concordant)
DCLRE1B,0.2211731684681526,-2.3669566977145826,0.021929972775961773,-2.4619769349324754,0.01556386096001485,False,False,Neither
SLC22A4,-2.018811091142826,5.679817350761998,7.259232446246412e-07,5.387867834890874,4.90861371252295e-07,True,True,Both (Concordant)
ANKRD1,-4.07339525564747,6.929307646716421,8.536223425440791e-09,6.435316409883178,4.552315565140596e-09,True,True,Both (Concordant)
